lat,lon,pml_52,pml_60,pml_70,pml_77,ins_52,ins_60,ins_70,ins_77,risk_52,risk_60,risk_70,risk_77,gc_check
30.8,-82.3,0.07,0.03,0.0,0.0,0.540124,0.268464,0.024769,0.0,2.198848,1.176128,0.357952,0.102272,3.08448
30.8,-83.2,0.07,0.03,0.0,0.0,0.528938,0.260474,0.020774,0.0,1.892032,1.02272,0.306816,0.102272,2.99268
30.8,-84.1,0.06,0.03,0.0,0.0,0.500174,0.2397,0.011985,0.0,1.738624,0.920448,0.306816,0.102272,2.754
31.7,-80.5,0.04,0.02,0.0,0.0,0.321198,0.141423,0.0,0.0,0.920448,0.51136,0.153408,0.051136,1.62486
31.7,-81.4,0.07,0.04,0.0,0.0,0.565692,0.28764,0.032759,0.0,1.994304,1.124992,0.357952,0.153408,3.3048
31.7,-82.3,0.08,0.04,0.01,0.0,0.60724,0.318002,0.046342,0.0,2.403392,1.329536,0.409088,0.153408,3.65364
31.7,-83.2,0.07,0.04,0.0,0.0,0.557702,0.281248,0.030362,0.0,1.994304,1.073856,0.357952,0.153408,3.23136
31.7,-84.1,0.07,0.04,0.0,0.0,0.565692,0.28764,0.032759,0.0,2.147712,1.176128,0.409088,0.153408,3.3048
31.7,-85.0,0.07,0.03,0.0,0.0,0.552908,0.278052,0.028764,0.0,2.096576,1.176128,0.357952,0.153408,3.19464
32.6,-82.3,0.06,0.03,0.0,0.0,0.500174,0.238901,0.011985,0.0,1.840896,0.971584,0.25568,0.102272,2.74482
32.6,-83.2,0.06,0.03,0.0,0.0,0.481797,0.226117,0.005593,0.0,1.687488,0.869312,0.25568,0.102272,2.59794
32.6,-84.1,0.06,0.03,0.0,0.0,0.504968,0.242896,0.013583,0.0,1.636352,0.869312,0.25568,0.102272,2.79072
33.5,-82.3,0.06,0.03,0.0,0.0,0.484993,0.228514,0.006392,0.0,1.738624,0.920448,0.25568,0.102272,2.62548
33.5,-83.2,0.06,0.03,0.0,0.0,0.484993,0.228514,0.007191,0.0,1.636352,0.869312,0.25568,0.102272,2.62548
33.5,-84.1,0.06,0.03,0.0,0.0,0.513757,0.249288,0.01598,0.0,1.78976,0.920448,0.306816,0.102272,2.86416
33.5,-85.0,0.08,0.04,0.01,0.0,0.619225,0.325992,0.050337,0.0,2.198848,1.176128,0.409088,0.204544,3.74544
34.4,-83.2,0.04,0.02,0.0,0.0,0.331585,0.146217,0.0,0.0,1.073856,0.562496,0.153408,0.051136,1.67994
34.4,-84.1,0.05,0.02,0.0,0.0,0.384319,0.172584,0.0,0.0,1.2784,0.664768,0.204544,0.051136,1.98288
34.4,-85.0,0.06,0.03,0.0,0.0,0.48739,0.230112,0.00799,0.0,1.738624,0.869312,0.25568,0.102272,2.64384
40.7,-91.3,0.07,0.03,0.0,0.0,0.520149,0.254082,0.018377,0.0,1.943168,1.02272,0.306816,0.153408,2.91924
40.7,-92.2,0.06,0.03,0.0,0.0,0.513757,0.249288,0.01598,0.0,1.994304,1.073856,0.306816,0.102272,2.86416
40.7,-93.1,0.09,0.05,0.01,0.0,0.684743,0.374731,0.07191,0.0,2.659072,1.482944,0.51136,0.204544,4.30542
40.7,-94.0,0.1,0.05,0.01,0.0,0.763045,0.420274,0.091885,0.003196,3.937472,2.198848,0.715904,0.306816,4.82868
40.7,-94.9,0.1,0.05,0.01,0.0,0.787015,0.43146,0.096679,0.004794,5.318144,2.965888,0.971584,0.409088,4.9572
41.6,-91.3,0.06,0.03,0.0,0.0,0.472209,0.218926,0.002397,0.0,1.738624,0.920448,0.25568,0.102272,2.51532
41.6,-92.2,0.07,0.04,0.0,0.0,0.571285,0.291635,0.035156,0.0,1.943168,1.073856,0.357952,0.153408,3.3507
41.6,-93.1,0.09,0.05,0.01,0.0,0.67915,0.369937,0.069513,0.0,2.147712,1.176128,0.409088,0.204544,4.25034
41.6,-94.0,0.09,0.05,0.01,0.0,0.747065,0.413882,0.088689,0.001598,2.761344,1.53408,0.51136,0.204544,4.75524
41.6,-94.9,0.1,0.05,0.01,0.0,0.763844,0.421073,0.091885,0.003196,3.681792,2.096576,0.715904,0.306816,4.83786
41.6,-95.8,0.1,0.05,0.01,0.0,0.773432,0.425068,0.094282,0.003995,4.704512,2.607936,0.869312,0.357952,4.88376
42.5,-91.3,0.07,0.04,0.01,0.0,0.590461,0.305218,0.040749,0.0,2.249984,1.227264,0.409088,0.153408,3.50676
42.5,-92.2,0.08,0.04,0.01,0.0,0.634406,0.337178,0.055131,0.0,2.505664,1.380672,0.460224,0.204544,3.87396
42.5,-93.1,0.08,0.04,0.01,0.0,0.59925,0.31161,0.043945,0.0,2.352256,1.2784,0.409088,0.204544,3.5802
42.5,-94.0,0.07,0.04,0.0,0.0,0.573682,0.293233,0.035955,0.0,2.198848,1.176128,0.357952,0.153408,3.36906
42.5,-94.9,0.08,0.04,0.01,0.0,0.59925,0.312409,0.043945,0.0,2.607936,1.380672,0.409088,0.153408,3.58938
42.5,-95.8,0.08,0.05,0.01,0.0,0.676753,0.368339,0.068714,0.0,3.374976,1.840896,0.562496,0.204544,4.23198
43.4,-91.3,0.07,0.03,0.0,0.0,0.53533,0.265268,0.023171,0.0,2.30112,1.227264,0.409088,0.153408,3.04776
43.4,-92.2,0.07,0.04,0.01,0.0,0.597652,0.310811,0.043146,0.0,2.505664,1.329536,0.409088,0.153408,3.57102
43.4,-93.1,0.07,0.04,0.0,0.0,0.565692,0.28764,0.032759,0.0,2.5568,1.329536,0.409088,0.153408,3.3048
43.4,-94.9,0.07,0.03,0.0,0.0,0.522546,0.25568,0.019176,0.0,2.147712,1.124992,0.306816,0.153408,2.9376
43.4,-95.8,0.06,0.03,0.0,0.0,0.50337,0.242097,0.012784,0.0,2.198848,1.124992,0.306816,0.153408,2.78154
42.5,-111.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
42.5,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
42.5,-112.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
42.5,-113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
42.5,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.051136,0.0,0.0,0.0
42.5,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25568,0.153408,0.051136,0.051136,0.0
42.5,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25568,0.153408,0.051136,0.051136,0.0
42.5,-117.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.0
43.4,-111.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
43.4,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
43.4,-112.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
43.4,-113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
43.4,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
43.4,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
43.4,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
43.4,-117.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
44.3,-112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
44.3,-112.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
44.3,-113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
44.3,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.3,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.3,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
45.2,-113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
45.2,-114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
45.2,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
45.2,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
46.1,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
46.1,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.0
47.0,-115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
47.0,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
47.9,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
48.8,-116.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,-88.6,0.06,0.03,0.0,0.0,0.502571,0.241298,0.012784,0.0,2.607936,1.2784,0.357952,0.153408,2.77236
38.0,-89.5,0.07,0.04,0.0,0.0,0.578476,0.296429,0.036754,0.0,3.272704,1.636352,0.51136,0.204544,3.40578
38.9,-87.7,0.06,0.03,0.0,0.0,0.4794,0.224519,0.004794,0.0,2.607936,1.176128,0.306816,0.102272,2.57958
38.9,-88.6,0.06,0.03,0.0,0.0,0.484993,0.228514,0.007191,0.0,2.659072,1.2784,0.357952,0.102272,2.62548
38.9,-89.5,0.08,0.04,0.01,0.0,0.641597,0.342771,0.057528,0.0,3.528384,1.840896,0.562496,0.204544,3.93822
39.8,-87.7,0.07,0.04,0.0,0.0,0.570486,0.290836,0.034357,0.0,2.710208,1.329536,0.409088,0.153408,3.34152
39.8,-88.6,0.06,0.03,0.0,0.0,0.51136,0.24769,0.015181,0.0,2.30112,1.124992,0.357952,0.153408,2.8458
39.8,-89.5,0.07,0.03,0.0,0.0,0.552109,0.277253,0.028764,0.0,2.454528,1.2784,0.409088,0.153408,3.18546
39.8,-90.4,0.08,0.05,0.01,0.0,0.666366,0.360349,0.065518,0.0,2.863616,1.53408,0.51136,0.204544,4.14018
39.8,-91.3,0.07,0.04,0.01,0.0,0.598451,0.31161,0.043945,0.0,2.761344,1.482944,0.460224,0.204544,3.5802
40.7,-87.7,0.07,0.04,0.0,0.0,0.563295,0.286042,0.03196,0.0,2.454528,1.227264,0.357952,0.153408,3.28644
40.7,-88.6,0.07,0.03,0.0,0.0,0.528139,0.259675,0.020774,0.0,2.04544,1.02272,0.306816,0.153408,2.9835
40.7,-89.5,0.07,0.03,0.0,0.0,0.533732,0.264469,0.023171,0.0,1.994304,1.073856,0.357952,0.153408,3.03858
40.7,-90.4,0.07,0.03,0.0,0.0,0.552109,0.277253,0.028764,0.0,2.04544,1.124992,0.357952,0.153408,3.18546
41.6,-87.7,0.06,0.03,0.0,0.0,0.48739,0.230112,0.00799,0.0,2.096576,1.02272,0.306816,0.102272,2.64384
41.6,-88.6,0.06,0.03,0.0,0.0,0.49538,0.236504,0.010387,0.0,1.892032,0.971584,0.306816,0.102272,2.71728
41.6,-89.5,0.06,0.03,0.0,0.0,0.477003,0.222921,0.004794,0.0,1.585216,0.818176,0.25568,0.102272,2.56122
41.6,-90.4,0.05,0.02,0.0,0.0,0.401897,0.181373,0.0,0.0,1.53408,0.818176,0.204544,0.102272,2.08386
42.5,-87.7,0.06,0.03,0.0,0.0,0.504968,0.242896,0.013583,0.0,1.738624,0.920448,0.25568,0.102272,2.79072
42.5,-89.5,0.06,0.03,0.0,0.0,0.500973,0.240499,0.011985,0.0,1.78976,0.920448,0.306816,0.102272,2.76318
38.0,-86.8,0.07,0.04,0.0,0.0,0.557702,0.281248,0.030362,0.0,2.965888,1.431808,0.409088,0.153408,3.23136
38.0,-87.7,0.06,0.03,0.0,0.0,0.498576,0.238102,0.011186,0.0,2.659072,1.2784,0.357952,0.153408,2.73564
38.9,-85.0,0.06,0.03,0.0,0.0,0.494581,0.235705,0.010387,0.0,1.994304,0.971584,0.25568,0.102272,2.7081
38.9,-85.9,0.06,0.03,0.0,0.0,0.501772,0.240499,0.011985,0.0,2.403392,1.124992,0.306816,0.102272,2.76318
38.9,-86.8,0.07,0.03,0.0,0.0,0.524943,0.257278,0.019975,0.0,2.607936,1.227264,0.357952,0.153408,2.95596
39.8,-85.0,0.06,0.03,0.0,0.0,0.449038,0.205343,0.0,0.0,1.892032,0.920448,0.25568,0.102272,2.35926
39.8,-85.9,0.06,0.03,0.0,0.0,0.466616,0.214931,0.000799,0.0,2.30112,1.073856,0.306816,0.102272,2.46942
39.8,-86.8,0.06,0.03,0.0,0.0,0.501772,0.240499,0.012784,0.0,2.607936,1.227264,0.357952,0.153408,2.76318
40.7,-85.0,0.04,0.02,0.0,0.0,0.312409,0.136629,0.0,0.0,1.53408,0.664768,0.153408,0.051136,1.56978
40.7,-85.9,0.05,0.02,0.0,0.0,0.385118,0.173383,0.0,0.0,1.78976,0.818176,0.25568,0.102272,1.99206
40.7,-86.8,0.07,0.03,0.0,0.0,0.525742,0.258077,0.019975,0.0,2.249984,1.073856,0.306816,0.153408,2.96514
41.6,-85.0,0.04,0.02,0.0,0.0,0.339575,0.150212,0.0,0.0,1.482944,0.664768,0.204544,0.051136,1.72584
41.6,-85.9,0.05,0.02,0.0,0.0,0.428264,0.194956,0.0,0.0,1.585216,0.76704,0.204544,0.102272,2.23992
41.6,-86.8,0.06,0.03,0.0,0.0,0.480199,0.224519,0.005593,0.0,1.892032,0.920448,0.25568,0.102272,2.57958
37.1,-100.3,0.12,0.06,0.02,0.0,0.952408,0.504968,0.128639,0.017578,6.801088,3.784064,1.2784,0.562496,5.80176
37.1,-101.2,0.1,0.06,0.01,0.0,0.807789,0.441048,0.100674,0.006392,5.164736,2.914752,0.971584,0.409088,5.06736
37.1,-102.1,0.09,0.05,0.01,0.0,0.727889,0.405093,0.085493,0.0,4.244288,2.352256,0.715904,0.306816,4.65426
37.1,-94.9,0.09,0.05,0.01,0.0,0.739874,0.410686,0.08789,0.000799,5.267008,2.81248,0.818176,0.357952,4.71852
37.1,-95.8,0.09,0.05,0.01,0.0,0.753457,0.416279,0.090287,0.002397,6.545408,3.477248,1.02272,0.409088,4.78278
37.1,-96.7,0.1,0.05,0.01,0.0,0.782221,0.429063,0.09588,0.003995,8.335168,4.551104,1.380672,0.562496,4.92966
37.1,-97.6,0.1,0.05,0.01,0.0,0.802196,0.437852,0.099875,0.005593,9.20448,5.011328,1.585216,0.613632,5.03064
37.1,-98.5,0.1,0.06,0.01,0.0,0.824568,0.448239,0.10387,0.00799,8.43744,4.653376,1.482944,0.613632,5.14998
37.1,-99.4,0.12,0.06,0.02,0.0,0.922845,0.492184,0.123046,0.015181,7.823808,4.34656,1.431808,0.613632,5.65488
38.0,-100.3,0.11,0.06,0.01,0.0,0.900473,0.481797,0.119051,0.013583,6.954496,3.886336,1.2784,0.51136,5.53554
38.0,-101.2,0.1,0.06,0.01,0.0,0.836553,0.453033,0.106267,0.008789,5.573824,3.221568,1.124992,0.460224,5.20506
38.0,-102.1,0.1,0.06,0.01,0.0,0.821372,0.446641,0.103071,0.007191,5.471552,3.170432,1.124992,0.460224,5.13162
38.0,-94.9,0.1,0.05,0.01,0.0,0.795005,0.434656,0.098277,0.005593,6.289728,3.528384,1.176128,0.51136,4.99392
38.0,-95.8,0.1,0.05,0.01,0.0,0.787015,0.43146,0.096679,0.004794,7.465856,4.142016,1.329536,0.562496,4.9572
38.0,-96.7,0.1,0.05,0.01,0.0,0.789412,0.432259,0.097478,0.004794,7.6704,4.193152,1.2784,0.51136,4.96638
38.0,-97.6,0.11,0.06,0.01,0.0,0.840548,0.45543,0.107066,0.008789,9.153344,5.062464,1.636352,0.664768,5.2326
38.0,-98.5,0.11,0.06,0.01,0.0,0.888488,0.477003,0.116654,0.012784,10.329472,5.778368,1.892032,0.76704,5.48046
38.0,-99.4,0.12,0.06,0.02,0.0,0.946016,0.502571,0.12784,0.016779,9.46016,5.215872,1.687488,0.664768,5.77422
38.9,-100.3,0.11,0.06,0.02,0.0,0.91086,0.486591,0.120649,0.014382,7.823808,4.499968,1.53408,0.664768,5.59062
38.9,-101.2,0.11,0.06,0.01,0.0,0.883694,0.474606,0.115855,0.011985,6.494272,3.784064,1.329536,0.613632,5.45292
38.9,-94.9,0.1,0.06,0.01,0.0,0.818975,0.445842,0.103071,0.007191,5.88064,3.32384,1.124992,0.460224,5.12244
38.9,-95.8,0.1,0.06,0.01,0.0,0.815779,0.444244,0.102272,0.007191,7.056768,3.988608,1.380672,0.562496,5.10408
38.9,-96.7,0.1,0.06,0.01,0.0,0.826166,0.449038,0.104669,0.00799,7.516992,4.193152,1.380672,0.562496,5.15916
38.9,-97.6,0.1,0.06,0.01,0.0,0.826166,0.449038,0.104669,0.00799,8.846528,4.960192,1.636352,0.664768,5.15916
38.9,-98.5,0.11,0.06,0.01,0.0,0.858126,0.46342,0.110262,0.010387,10.431744,5.88064,1.892032,0.76704,5.3244
38.9,-99.4,0.11,0.06,0.01,0.0,0.877302,0.47141,0.114257,0.011985,9.306752,5.215872,1.636352,0.664768,5.4162
39.8,-100.3,0.11,0.06,0.01,0.0,0.849337,0.459425,0.108664,0.009588,7.721536,4.397696,1.431808,0.613632,5.2785
39.8,-101.2,0.11,0.06,0.02,0.0,0.918051,0.489787,0.122247,0.015181,6.64768,3.8352,1.329536,0.613632,5.62734
39.8,-102.1,0.12,0.06,0.02,0.0,0.942021,0.500174,0.127041,0.016779,5.778368,3.374976,1.227264,0.562496,5.74668
39.8,-94.9,0.1,0.05,0.01,0.0,0.77503,0.425867,0.094282,0.003995,5.676096,3.119296,0.971584,0.409088,4.89294
39.8,-95.8,0.1,0.06,0.01,0.0,0.812583,0.442646,0.101473,0.006392,6.596544,3.630656,1.176128,0.460224,5.08572
39.8,-96.7,0.11,0.06,0.01,0.0,0.874905,0.470611,0.113458,0.011186,7.977216,4.499968,1.482944,0.613632,5.40702
39.8,-97.6,0.11,0.06,0.01,0.0,0.882096,0.473807,0.115056,0.011985,9.20448,5.215872,1.738624,0.715904,5.44374
39.8,-98.5,0.1,0.06,0.01,0.0,0.81498,0.444244,0.102272,0.007191,8.284032,4.653376,1.482944,0.613632,5.10408
39.8,-99.4,0.1,0.06,0.01,0.0,0.817377,0.445043,0.103071,0.007191,7.977216,4.499968,1.482944,0.613632,5.11326
37.1,-83.2,0.05,0.02,0.0,0.0,0.427465,0.194956,0.0,0.0,1.176128,0.613632,0.204544,0.102272,2.23992
37.1,-84.1,0.06,0.03,0.0,0.0,0.451435,0.206941,0.0,0.0,1.329536,0.664768,0.204544,0.102272,2.37762
37.1,-85.0,0.06,0.03,0.0,0.0,0.51136,0.24769,0.015181,0.0,1.78976,0.869312,0.25568,0.153408,2.8458
37.1,-85.9,0.07,0.03,0.0,0.0,0.520149,0.254082,0.018377,0.0,2.30112,1.124992,0.306816,0.153408,2.91924
37.1,-86.8,0.07,0.03,0.0,0.0,0.553707,0.278851,0.029563,0.0,2.710208,1.380672,0.409088,0.153408,3.20382
37.1,-87.7,0.07,0.03,0.0,0.0,0.538526,0.267665,0.02397,0.0,2.761344,1.380672,0.409088,0.153408,3.0753
37.1,-88.6,0.06,0.03,0.0,0.0,0.515355,0.250087,0.016779,0.0,2.403392,1.176128,0.306816,0.102272,2.87334
38.0,-83.2,0.06,0.03,0.0,0.0,0.459425,0.210936,0.0,0.0,1.482944,0.76704,0.25568,0.102272,2.42352
38.0,-84.1,0.06,0.03,0.0,0.0,0.483395,0.227715,0.006392,0.0,1.585216,0.818176,0.25568,0.102272,2.6163
38.0,-85.0,0.06,0.03,0.0,0.0,0.496978,0.237303,0.011186,0.0,1.943168,0.920448,0.25568,0.102272,2.72646
38.0,-85.9,0.06,0.03,0.0,0.0,0.516953,0.251685,0.016779,0.0,2.5568,1.227264,0.306816,0.153408,2.8917
29.0,-89.5,0.02,0.01,0.0,0.0,0.190961,0.079101,0.0,0.0,0.409088,0.204544,0.102272,0.051136,0.90882
29.0,-90.4,0.02,0.01,0.0,0.0,0.160599,0.066317,0.0,0.0,0.409088,0.204544,0.051136,0.051136,0.76194
29.0,-91.3,0.02,0.01,0.0,0.0,0.195755,0.080699,0.0,0.0,0.51136,0.25568,0.102272,0.051136,0.92718
29.0,-92.2,0.05,0.02,0.0,0.0,0.366741,0.164594,0.0,0.0,0.818176,0.460224,0.153408,0.051136,1.89108
29.0,-93.1,0.07,0.04,0.0,0.0,0.574481,0.294032,0.035955,0.0,1.380672,0.76704,0.25568,0.102272,3.37824
29.9,-90.4,0.06,0.03,0.0,0.0,0.473008,0.219725,0.003196,0.0,1.176128,0.664768,0.204544,0.102272,2.5245
29.9,-91.3,0.07,0.03,0.0,0.0,0.531335,0.262072,0.021573,0.0,1.636352,0.920448,0.306816,0.153408,3.01104
29.9,-92.2,0.07,0.04,0.0,0.0,0.568888,0.290037,0.034357,0.0,1.687488,0.971584,0.357952,0.153408,3.33234
29.9,-93.1,0.09,0.05,0.01,0.0,0.728688,0.405093,0.085493,0.0,2.30112,1.329536,0.460224,0.204544,4.65426
30.8,-90.4,0.06,0.03,0.0,0.0,0.506566,0.244494,0.014382,0.0,1.585216,0.869312,0.306816,0.102272,2.80908
30.8,-91.3,0.07,0.03,0.0,0.0,0.532933,0.26367,0.022372,0.0,1.994304,1.124992,0.357952,0.153408,3.0294
30.8,-92.2,0.07,0.03,0.0,0.0,0.541722,0.270062,0.025568,0.0,2.04544,1.124992,0.357952,0.153408,3.10284
30.8,-93.1,0.07,0.03,0.0,0.0,0.540124,0.268464,0.024769,0.0,2.198848,1.176128,0.357952,0.153408,3.08448
31.7,-92.2,0.07,0.03,0.0,0.0,0.522546,0.25568,0.019176,0.0,2.249984,1.176128,0.357952,0.153408,2.9376
31.7,-93.1,0.07,0.04,0.0,0.0,0.560099,0.283645,0.031161,0.0,2.30112,1.227264,0.409088,0.153408,3.2589
32.6,-91.3,0.06,0.03,0.0,0.0,0.493782,0.234906,0.009588,0.0,2.198848,1.124992,0.306816,0.102272,2.69892
32.6,-92.2,0.07,0.03,0.0,0.0,0.528938,0.260474,0.021573,0.0,2.710208,1.380672,0.409088,0.153408,2.99268
32.6,-93.1,0.08,0.04,0.01,0.0,0.612034,0.321198,0.04794,0.0,2.81248,1.482944,0.460224,0.204544,3.69036
32.6,-94.0,0.08,0.04,0.01,0.0,0.612034,0.321198,0.04794,0.0,2.5568,1.329536,0.460224,0.204544,3.69036
40.7,-69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
40.7,-70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
41.6,-69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
41.6,-70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.0
42.5,-69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.0,0.0
42.5,-70.6,0.02,0.01,0.0,0.0,0.126242,0.051935,0.0,0.0,0.409088,0.204544,0.051136,0.0,0.5967
42.5,-71.5,0.02,0.01,0.0,0.0,0.169388,0.069513,0.0,0.0,0.613632,0.306816,0.102272,0.051136,0.79866
42.5,-72.4,0.02,0.01,0.0,0.0,0.155006,0.06392,0.0,0.0,0.664768,0.306816,0.102272,0.051136,0.7344
42.5,-73.3,0.03,0.01,0.0,0.0,0.262072,0.111061,0.0,0.0,1.073856,0.51136,0.153408,0.051136,1.27602
38.0,-74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.051136,0.0,0.0,0.0
38.0,-76.0,0.03,0.01,0.0,0.0,0.264469,0.112659,0.0,0.0,0.920448,0.460224,0.102272,0.051136,1.29438
38.9,-76.0,0.04,0.02,0.0,0.0,0.285243,0.123046,0.0,0.0,1.227264,0.613632,0.153408,0.051136,1.41372
38.9,-76.9,0.05,0.02,0.0,0.0,0.389113,0.174981,0.0,0.0,1.994304,0.971584,0.25568,0.102272,2.01042
39.8,-78.7,0.04,0.02,0.0,0.0,0.355555,0.158202,0.0,0.0,0.971584,0.51136,0.153408,0.051136,1.81764
43.4,-68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.0,0.0,0.0,0.0
43.4,-69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.0,0.0
43.4,-70.6,0.01,0.0,0.0,0.0,0.070312,0.028764,0.0,0.0,0.357952,0.153408,0.051136,0.0,0.33048
44.3,-67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
44.3,-68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
44.3,-69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.0
44.3,-70.6,0.0,0.0,0.0,0.0,0.012784,0.005593,0.0,0.0,0.204544,0.102272,0.051136,0.0,0.06426
45.2,-67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
45.2,-68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.0,0.0
45.2,-69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153408,0.102272,0.051136,0.0,0.0
45.2,-70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.051136,0.0,0.0
46.1,-67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
46.1,-68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
46.1,-69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102272,0.051136,0.0,0.0,0.0
47.0,-67.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
47.0,-68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051136,0.051136,0.0,0.0,0.0
42.5,-83.2,0.02,0.01,0.0,0.0,0.164594,0.067915,0.0,0.0,0.715904,0.306816,0.102272,0.051136,0.7803
42.5,-84.1,0.04,0.02,0.0,0.0,0.283645,0.122247,0.0,0.0,0.971584,0.460224,0.153408,0.051136,1.40454
42.5,-85.0,0.04,0.02,0.0,0.0,0.342771,0.15181,0.0,0.0,1.073856,0.51136,0.153408,0.051136,1.7442
42.5,-85.9,0.05,0.02,0.0,0.0,0.405892,0.18377,0.0,0.0,1.227264,0.613632,0.204544,0.051136,2.1114
